Branch,Total Sales WT,Date
GANAPAVARAM,96785,2-Jan-2024
GANAPAVARAM,73832,3-Jan-2024
GANAPAVARAM,98776,4-Jan-2024
GANAPAVARAM,79870,5-Jan-2024
GANAPAVARAM,82598,6-Jan-2024
GANAPAVARAM,81227,7-Jan-2024
GANAPAVARAM,122077,8-Jan-2024
GANAPAVARAM,88078,9-Jan-2024
GANAPAVARAM,92781,10-Jan-2024
GANAPAVARAM,97175,11-Jan-2024
GANAPAVARAM,130790,12-Jan-2024
GANAPAVARAM,149465,13-Jan-2024
GANAPAVARAM,112248,14-Jan-2024
GANAPAVARAM,69410,15-Jan-2024
GANAPAVARAM,64797,16-Jan-2024
GANAPAVARAM,75826,17-Jan-2024
GANAPAVARAM,46982,18-Jan-2024
GANAPAVARAM,50028,19-Jan-2024
GANAPAVARAM,77393,20-Jan-2024
GANAPAVARAM,65313,21-Jan-2024
GANAPAVARAM,45065,22-Jan-2024
GANAPAVARAM,45986,23-Jan-2024
GANAPAVARAM,52488,24-Jan-2024
GANAPAVARAM,66506,25-Jan-2024
GANAPAVARAM,70782,26-Jan-2024
GANAPAVARAM,56458,27-Jan-2024
GANAPAVARAM,60060,28-Jan-2024
GANAPAVARAM,59514,29-Jan-2024
GANAPAVARAM,53851,30-Jan-2024
GANAPAVARAM,58594,31-Jan-2024
GANAPAVARAM,72178,1-Feb-2024
GANAPAVARAM,63613,2-Feb-2024
GANAPAVARAM,75502,3-Feb-2024
GANAPAVARAM,94530,4-Feb-2024
GANAPAVARAM,83267,5-Feb-2024
GANAPAVARAM,56958,6-Feb-2024
GANAPAVARAM,64992,7-Feb-2024
GANAPAVARAM,61429,8-Feb-2024
GANAPAVARAM,55727,9-Feb-2024
GANAPAVARAM,66733,10-Feb-2024
GANAPAVARAM,71392,11-Feb-2024
GANAPAVARAM,86286,12-Feb-2024
GANAPAVARAM,48204,13-Feb-2024
GANAPAVARAM,60786,14-Feb-2024
GANAPAVARAM,71401,15-Feb-2024
GANAPAVARAM,51132,16-Feb-2024
GANAPAVARAM,59771,17-Feb-2024
GANAPAVARAM,68742,18-Feb-2024
GANAPAVARAM,65421,19-Feb-2024
GANAPAVARAM,51349,20-Feb-2024
GANAPAVARAM,64063,21-Feb-2024
GANAPAVARAM,62423,22-Feb-2024
GANAPAVARAM,53026,23-Feb-2024
GANAPAVARAM,46236,24-Feb-2024
GANAPAVARAM,97740,25-Feb-2024
GANAPAVARAM,94647,26-Feb-2024
GANAPAVARAM,57762,27-Feb-2024
GANAPAVARAM,60079,28-Feb-2024
GANAPAVARAM,54079,29-Feb-2024
GANAPAVARAM,62408,1-Mar-2024
GANAPAVARAM,58139,2-Mar-2024
GANAPAVARAM,74698,3-Mar-2024
GANAPAVARAM,81005,4-Mar-2024
GANAPAVARAM,70747,5-Mar-2024
GANAPAVARAM,59052,6-Mar-2024
GANAPAVARAM,68305,7-Mar-2024
GANAPAVARAM,50248,8-Mar-2024
GANAPAVARAM,55841,9-Mar-2024
GANAPAVARAM,70068,10-Mar-2024
GANAPAVARAM,67497,11-Mar-2024
GANAPAVARAM,58032,12-Mar-2024
GANAPAVARAM,54076,13-Mar-2024
GANAPAVARAM,59163,14-Mar-2024
GANAPAVARAM,66364,15-Mar-2024
GANAPAVARAM,58231,16-Mar-2024
GANAPAVARAM,69953,17-Mar-2024
GANAPAVARAM,91248,18-Mar-2024
GANAPAVARAM,60133,19-Mar-2024
GANAPAVARAM,49292,20-Mar-2024
GANAPAVARAM,77936,21-Mar-2024
GANAPAVARAM,52523,22-Mar-2024
GANAPAVARAM,67734,23-Mar-2024
GANAPAVARAM,60886,24-Mar-2024
GANAPAVARAM,67293,25-Mar-2024
GANAPAVARAM,63158,26-Mar-2024
GANAPAVARAM,62558,27-Mar-2024
GANAPAVARAM,66226,28-Mar-2024
GANAPAVARAM,92438,29-Mar-2024
GANAPAVARAM,59159,30-Mar-2024
GANAPAVARAM,87432,31-Mar-2024
GOKAVARAM,60315,1-Apr-2023
GOKAVARAM,86117,2-Apr-2023
GOKAVARAM,93846,3-Apr-2023
GOKAVARAM,113477,4-Apr-2023
GOKAVARAM,82866,5-Apr-2023
GOKAVARAM,110849,6-Apr-2023
GOKAVARAM,149748,7-Apr-2023
GOKAVARAM,116675,8-Apr-2023
GOKAVARAM,103567,9-Apr-2023
GOKAVARAM,129659,10-Apr-2023
GOKAVARAM,104216,11-Apr-2023
GOKAVARAM,112648,12-Apr-2023
GOKAVARAM,102165,13-Apr-2023
GOKAVARAM,93001,14-Apr-2023
GOKAVARAM,89727,15-Apr-2023
GOKAVARAM,116867,16-Apr-2023
GOKAVARAM,87798,17-Apr-2023
GOKAVARAM,86815,18-Apr-2023
GOKAVARAM,70078,19-Apr-2023
GOKAVARAM,62948,20-Apr-2023
GOKAVARAM,87403,21-Apr-2023
GOKAVARAM,94074,22-Apr-2023
GOKAVARAM,81725,23-Apr-2023
GOKAVARAM,102556,24-Apr-2023
GOKAVARAM,76237,25-Apr-2023
GOKAVARAM,69984,26-Apr-2023
GOKAVARAM,90298,27-Apr-2023
GOKAVARAM,94581,28-Apr-2023
GOKAVARAM,84550,29-Apr-2023
GOKAVARAM,108263,30-Apr-2023
GOKAVARAM,119668,1-May-2023
GOKAVARAM,109434,2-May-2023
GOKAVARAM,110992,3-May-2023
GOKAVARAM,130651,4-May-2023
GOKAVARAM,106941,5-May-2023
GOKAVARAM,66586,6-May-2023
GOKAVARAM,123666,7-May-2023
GOKAVARAM,173653,8-May-2023
GOKAVARAM,107917,9-May-2023
GOKAVARAM,95479,10-May-2023
GOKAVARAM,76271,11-May-2023
GOKAVARAM,106126,12-May-2023
GOKAVARAM,114521,13-May-2023
GOKAVARAM,128516,14-May-2023
GOKAVARAM,125842,15-May-2023
GOKAVARAM,121210,16-May-2023
GOKAVARAM,93420,17-May-2023
GOKAVARAM,87566,18-May-2023
GOKAVARAM,80015,19-May-2023
GOKAVARAM,106257,20-May-2023
GOKAVARAM,112471,21-May-2023
GOKAVARAM,130836,22-May-2023
GOKAVARAM,102901,23-May-2023
GOKAVARAM,86620,24-May-2023
GOKAVARAM,95670,25-May-2023
GOKAVARAM,85901,26-May-2023
GOKAVARAM,88642,27-May-2023
GOKAVARAM,98133,28-May-2023
GOKAVARAM,80490,29-May-2023
GOKAVARAM,98176,30-May-2023
GOKAVARAM,91459,31-May-2023
GOKAVARAM,103640,1-Jun-2023
GOKAVARAM,132845,2-Jun-2023
GOKAVARAM,101348,3-Jun-2023
GOKAVARAM,94148,4-Jun-2023
GOKAVARAM,146871,5-Jun-2023
GOKAVARAM,127391,6-Jun-2023
GOKAVARAM,118931,7-Jun-2023
GOKAVARAM,118260,8-Jun-2023
GOKAVARAM,106424,9-Jun-2023
GOKAVARAM,115563,10-Jun-2023
GOKAVARAM,130371,11-Jun-2023
GOKAVARAM,146024,12-Jun-2023
GOKAVARAM,97259,13-Jun-2023
GOKAVARAM,89108,14-Jun-2023
GOKAVARAM,104917,15-Jun-2023
GOKAVARAM,87367,16-Jun-2023
GOKAVARAM,99510,17-Jun-2023
GOKAVARAM,111553,18-Jun-2023
GOKAVARAM,142594,19-Jun-2023
GOKAVARAM,83111,20-Jun-2023
GOKAVARAM,116706,21-Jun-2023
GOKAVARAM,84266,22-Jun-2023
GOKAVARAM,88180,23-Jun-2023
GOKAVARAM,89065,24-Jun-2023
GOKAVARAM,135448,25-Jun-2023
GOKAVARAM,123530,26-Jun-2023
GOKAVARAM,87432,27-Jun-2023
GOKAVARAM,81100,28-Jun-2023
GOKAVARAM,93208,29-Jun-2023
GOKAVARAM,84568,30-Jun-2023
GOKAVARAM,119139,1-Jul-2023
GOKAVARAM,124423,2-Jul-2023
GOKAVARAM,131446,3-Jul-2023
GOKAVARAM,111307,4-Jul-2023
GOKAVARAM,106107,5-Jul-2023
GOKAVARAM,105640,6-Jul-2023
GOKAVARAM,98122,7-Jul-2023
GOKAVARAM,119741,8-Jul-2023
GOKAVARAM,119431,9-Jul-2023
GOKAVARAM,107548,10-Jul-2023
GOKAVARAM,110425,11-Jul-2023
GOKAVARAM,104966,12-Jul-2023
GOKAVARAM,74170,13-Jul-2023
GOKAVARAM,78072,14-Jul-2023
GOKAVARAM,86573,15-Jul-2023
GOKAVARAM,109703,16-Jul-2023
GOKAVARAM,92870,17-Jul-2023
GOKAVARAM,81286,18-Jul-2023
GOKAVARAM,98094,19-Jul-2023
GOKAVARAM,89586,20-Jul-2023
GOKAVARAM,97271,21-Jul-2023
GOKAVARAM,82211,22-Jul-2023
GOKAVARAM,121066,23-Jul-2023
GOKAVARAM,98220,24-Jul-2023
GOKAVARAM,87293,25-Jul-2023
GOKAVARAM,84043,26-Jul-2023
GOKAVARAM,95910,27-Jul-2023
GOKAVARAM,99368,28-Jul-2023
GOKAVARAM,109110,29-Jul-2023
GOKAVARAM,108304,30-Jul-2023
GOKAVARAM,96762,31-Jul-2023
GOKAVARAM,114665,1-Aug-2023
GOKAVARAM,116925,2-Aug-2023
GOKAVARAM,105529,3-Aug-2023
GOKAVARAM,133693,4-Aug-2023
GOKAVARAM,107646,5-Aug-2023
GOKAVARAM,130968,6-Aug-2023
GOKAVARAM,124391,7-Aug-2023
GOKAVARAM,86877,8-Aug-2023
GOKAVARAM,77715,9-Aug-2023
GOKAVARAM,82153,10-Aug-2023
GOKAVARAM,83591,11-Aug-2023
GOKAVARAM,103104,12-Aug-2023
GOKAVARAM,98550,13-Aug-2023
GOKAVARAM,125466,14-Aug-2023
GOKAVARAM,117415,15-Aug-2023
GOKAVARAM,77867,16-Aug-2023
GOKAVARAM,85554,17-Aug-2023
GOKAVARAM,103973,18-Aug-2023
GOKAVARAM,88261,19-Aug-2023
GOKAVARAM,119358,20-Aug-2023
GOKAVARAM,110894,21-Aug-2023
GOKAVARAM,79626,22-Aug-2023
GOKAVARAM,86646,23-Aug-2023
GOKAVARAM,141684,24-Aug-2023
GOKAVARAM,55352,25-Aug-2023
GOKAVARAM,65837,26-Aug-2023
GOKAVARAM,113796,27-Aug-2023
GOKAVARAM,79507,28-Aug-2023
GOKAVARAM,95338,29-Aug-2023
GOKAVARAM,98720,30-Aug-2023
GOKAVARAM,99043,31-Aug-2023
GOKAVARAM,92555,1-Sep-2023
GOKAVARAM,90174,2-Sep-2023
GOKAVARAM,138503,3-Sep-2023
GOKAVARAM,141738,4-Sep-2023
GOKAVARAM,117563,5-Sep-2023
GOKAVARAM,134601,6-Sep-2023
GOKAVARAM,78796,7-Sep-2023
GOKAVARAM,92263,8-Sep-2023
GOKAVARAM,114807,9-Sep-2023
GOKAVARAM,110076,10-Sep-2023
GOKAVARAM,78376,11-Sep-2023
GOKAVARAM,106869,12-Sep-2023
GOKAVARAM,85160,13-Sep-2023
GOKAVARAM,85276,14-Sep-2023
GOKAVARAM,93850,15-Sep-2023
GOKAVARAM,94600,16-Sep-2023
GOKAVARAM,169375,17-Sep-2023
GOKAVARAM,126464,18-Sep-2023
GOKAVARAM,98349,19-Sep-2023
GOKAVARAM,92818,20-Sep-2023
GOKAVARAM,79311,21-Sep-2023
GOKAVARAM,99676,22-Sep-2023
GOKAVARAM,91629,23-Sep-2023
GOKAVARAM,108321,24-Sep-2023
GOKAVARAM,117486,25-Sep-2023
GOKAVARAM,95679,26-Sep-2023
GOKAVARAM,59639,27-Sep-2023
GOKAVARAM,80723,28-Sep-2023
GOKAVARAM,86130,29-Sep-2023
GOKAVARAM,93899,30-Sep-2023
GOKAVARAM,99221,1-Oct-2023
GOKAVARAM,121000,2-Oct-2023
GOKAVARAM,94937,3-Oct-2023
GOKAVARAM,88934,4-Oct-2023
GOKAVARAM,123504,5-Oct-2023
GOKAVARAM,105903,6-Oct-2023
GOKAVARAM,92078,7-Oct-2023
GOKAVARAM,163348,8-Oct-2023
GOKAVARAM,133852,9-Oct-2023
GOKAVARAM,100975,10-Oct-2023
GOKAVARAM,80369,11-Oct-2023
GOKAVARAM,109108,12-Oct-2023
GOKAVARAM,95736,13-Oct-2023
GOKAVARAM,103022,14-Oct-2023
GOKAVARAM,149014,15-Oct-2023
GOKAVARAM,119250,16-Oct-2023
GOKAVARAM,116537,17-Oct-2023
GOKAVARAM,118066,18-Oct-2023
GOKAVARAM,91683,19-Oct-2023
GOKAVARAM,84607,20-Oct-2023
GOKAVARAM,92829,21-Oct-2023
GOKAVARAM,99650,22-Oct-2023
GOKAVARAM,141445,23-Oct-2023
GOKAVARAM,113918,24-Oct-2023
GOKAVARAM,110351,25-Oct-2023
GOKAVARAM,85588,26-Oct-2023
GOKAVARAM,96199,27-Oct-2023
GOKAVARAM,97684,28-Oct-2023
GOKAVARAM,138281,29-Oct-2023
GOKAVARAM,153199,30-Oct-2023
GOKAVARAM,71810,31-Oct-2023
GOKAVARAM,101541,1-Nov-2023
GOKAVARAM,113764,2-Nov-2023
GOKAVARAM,128223,3-Nov-2023
GOKAVARAM,114857,4-Nov-2023
GOKAVARAM,135208,5-Nov-2023
GOKAVARAM,152720,6-Nov-2023
GOKAVARAM,96506,7-Nov-2023
GOKAVARAM,114975,8-Nov-2023
GOKAVARAM,142838,9-Nov-2023
GOKAVARAM,138456,10-Nov-2023
GOKAVARAM,141270,11-Nov-2023
GOKAVARAM,134614,12-Nov-2023
GOKAVARAM,136403,13-Nov-2023
GOKAVARAM,93370,14-Nov-2023
GOKAVARAM,85753,15-Nov-2023
GOKAVARAM,124265,16-Nov-2023
GOKAVARAM,77776,17-Nov-2023
GOKAVARAM,89991,18-Nov-2023
GOKAVARAM,100459,19-Nov-2023
GOKAVARAM,74074,20-Nov-2023
GOKAVARAM,81425,21-Nov-2023
GOKAVARAM,109369,22-Nov-2023
GOKAVARAM,92991,23-Nov-2023
GOKAVARAM,97145,24-Nov-2023
GOKAVARAM,84393,25-Nov-2023
GOKAVARAM,112944,26-Nov-2023
GOKAVARAM,90946,27-Nov-2023
GOKAVARAM,78717,28-Nov-2023
GOKAVARAM,86679,29-Nov-2023
GOKAVARAM,82943,30-Nov-2023
GOKAVARAM,88137,1-Dec-2023
GOKAVARAM,83489,2-Dec-2023
GOKAVARAM,151373,3-Dec-2023
GOKAVARAM,71193,4-Dec-2023
GOKAVARAM,57355,5-Dec-2023
GOKAVARAM,143122,6-Dec-2023
GOKAVARAM,148581,7-Dec-2023
GOKAVARAM,138407,8-Dec-2023
GOKAVARAM,119331,9-Dec-2023
GOKAVARAM,158759,10-Dec-2023
GOKAVARAM,99477,11-Dec-2023
GOKAVARAM,115722,12-Dec-2023
GOKAVARAM,91194,13-Dec-2023
GOKAVARAM,97126,14-Dec-2023
GOKAVARAM,82617,15-Dec-2023
GOKAVARAM,95683,16-Dec-2023
GOKAVARAM,115893,17-Dec-2023
GOKAVARAM,75541,18-Dec-2023
GOKAVARAM,93942,19-Dec-2023
GOKAVARAM,92291,20-Dec-2023
GOKAVARAM,111899,21-Dec-2023
GOKAVARAM,76911,22-Dec-2023
GOKAVARAM,74781,23-Dec-2023
GOKAVARAM,118040,24-Dec-2023
GOKAVARAM,133887,25-Dec-2023
GOKAVARAM,89070,26-Dec-2023
GOKAVARAM,76658,27-Dec-2023
GOKAVARAM,105575,28-Dec-2023
GOKAVARAM,92249,29-Dec-2023
GOKAVARAM,97379,30-Dec-2023
GOKAVARAM,120512,31-Dec-2023
GOKAVARAM,103793,1-Jan-2024
GOKAVARAM,124832,2-Jan-2024
GOKAVARAM,107253,3-Jan-2024
GOKAVARAM,88673,4-Jan-2024
GOKAVARAM,132005,5-Jan-2024
GOKAVARAM,94501,6-Jan-2024
GOKAVARAM,113664,7-Jan-2024
GOKAVARAM,134989,8-Jan-2024
GOKAVARAM,140548,9-Jan-2024
GOKAVARAM,148644,10-Jan-2024
GOKAVARAM,184461,11-Jan-2024
GOKAVARAM,237381,12-Jan-2024
GOKAVARAM,211377,13-Jan-2024
GOKAVARAM,155249,14-Jan-2024
GOKAVARAM,89264,15-Jan-2024
GOKAVARAM,80657,16-Jan-2024
GOKAVARAM,94516,17-Jan-2024
GOKAVARAM,80650,18-Jan-2024
GOKAVARAM,88316,19-Jan-2024
GOKAVARAM,119105,20-Jan-2024
GOKAVARAM,110248,21-Jan-2024
GOKAVARAM,112148,22-Jan-2024
GOKAVARAM,97839,23-Jan-2024
GOKAVARAM,100918,24-Jan-2024
GOKAVARAM,89549,25-Jan-2024
GOKAVARAM,82975,26-Jan-2024
GOKAVARAM,54572,27-Jan-2024
GOKAVARAM,105033,28-Jan-2024
GOKAVARAM,85397,29-Jan-2024
GOKAVARAM,77134,30-Jan-2024
GOKAVARAM,85206,31-Jan-2024
GOKAVARAM,101664,1-Feb-2024
GOKAVARAM,99073,2-Feb-2024
GOKAVARAM,115117,3-Feb-2024
GOKAVARAM,136935,4-Feb-2024
GOKAVARAM,98560,5-Feb-2024
GOKAVARAM,108257,6-Feb-2024
GOKAVARAM,121062,7-Feb-2024
GOKAVARAM,86938,8-Feb-2024
GOKAVARAM,114694,9-Feb-2024
GOKAVARAM,106731,10-Feb-2024
GOKAVARAM,117773,11-Feb-2024
GOKAVARAM,118783,12-Feb-2024
GOKAVARAM,102636,13-Feb-2024
GOKAVARAM,95289,14-Feb-2024
GOKAVARAM,92885,15-Feb-2024
GOKAVARAM,82393,16-Feb-2024
GOKAVARAM,86151,17-Feb-2024
GOKAVARAM,118990,18-Feb-2024
GOKAVARAM,106197,19-Feb-2024
GOKAVARAM,77418,20-Feb-2024
GOKAVARAM,53409,21-Feb-2024
GOKAVARAM,87423,22-Feb-2024
GOKAVARAM,108217,23-Feb-2024
GOKAVARAM,72647,24-Feb-2024
GOKAVARAM,97835,25-Feb-2024
GOKAVARAM,108733,26-Feb-2024
GOKAVARAM,101554,27-Feb-2024
GOKAVARAM,70903,28-Feb-2024
GOKAVARAM,93522,29-Feb-2024
GOKAVARAM,101270,1-Mar-2024
GOKAVARAM,102851,2-Mar-2024
GOKAVARAM,161128,3-Mar-2024
GOKAVARAM,130145,4-Mar-2024
GOKAVARAM,102048,5-Mar-2024
GOKAVARAM,103538,6-Mar-2024
GOKAVARAM,117958,7-Mar-2024
GOKAVARAM,84236,8-Mar-2024
GOKAVARAM,84921,9-Mar-2024
GOKAVARAM,112018,10-Mar-2024
GOKAVARAM,108681,11-Mar-2024
GOKAVARAM,121146,12-Mar-2024
GOKAVARAM,111582,13-Mar-2024
GOKAVARAM,100491,14-Mar-2024
GOKAVARAM,90906,15-Mar-2024
GOKAVARAM,102498,16-Mar-2024
GOKAVARAM,132315,17-Mar-2024
GOKAVARAM,110351,18-Mar-2024
GOKAVARAM,83468,19-Mar-2024
GOKAVARAM,65658,20-Mar-2024
GOKAVARAM,148298,21-Mar-2024
GOKAVARAM,86631,22-Mar-2024
GOKAVARAM,140328,23-Mar-2024
GOKAVARAM,120161,24-Mar-2024
GOKAVARAM,127758,25-Mar-2024
GOKAVARAM,89666,26-Mar-2024
GOKAVARAM,91691,27-Mar-2024
GOKAVARAM,170251,28-Mar-2024
GOKAVARAM,106770,29-Mar-2024
GOKAVARAM,112643,30-Mar-2024
GOKAVARAM,142785,31-Mar-2024
JAGANNAIKPURE,68572,1-Apr-2023
JAGANNAIKPURE,67428,2-Apr-2023
JAGANNAIKPURE,76760,3-Apr-2023
JAGANNAIKPURE,106761,4-Apr-2023
JAGANNAIKPURE,97853,5-Apr-2023
JAGANNAIKPURE,104276,6-Apr-2023
JAGANNAIKPURE,101929,7-Apr-2023
JAGANNAIKPURE,63534,8-Apr-2023
JAGANNAIKPURE,54182,9-Apr-2023
JAGANNAIKPURE,73411,10-Apr-2023
JAGANNAIKPURE,70119,11-Apr-2023
JAGANNAIKPURE,83417,12-Apr-2023
JAGANNAIKPURE,83521,13-Apr-2023
JAGANNAIKPURE,77323,14-Apr-2023
JAGANNAIKPURE,59386,15-Apr-2023
JAGANNAIKPURE,64028,16-Apr-2023
JAGANNAIKPURE,69346,17-Apr-2023
JAGANNAIKPURE,71971,18-Apr-2023
JAGANNAIKPURE,84432,19-Apr-2023
JAGANNAIKPURE,60589,20-Apr-2023
JAGANNAIKPURE,80595,21-Apr-2023
JAGANNAIKPURE,67297,22-Apr-2023
JAGANNAIKPURE,63369,23-Apr-2023
JAGANNAIKPURE,60150,24-Apr-2023
JAGANNAIKPURE,50470,25-Apr-2023
JAGANNAIKPURE,61092,26-Apr-2023
JAGANNAIKPURE,63244,27-Apr-2023
JAGANNAIKPURE,78516,28-Apr-2023
JAGANNAIKPURE,55655,29-Apr-2023
JAGANNAIKPURE,77424,30-Apr-2023
JAGANNAIKPURE,77162,1-May-2023
JAGANNAIKPURE,81205,2-May-2023
JAGANNAIKPURE,50312,3-May-2023
JAGANNAIKPURE,98895,4-May-2023
JAGANNAIKPURE,73720,5-May-2023
JAGANNAIKPURE,70817,6-May-2023
JAGANNAIKPURE,86062,7-May-2023
JAGANNAIKPURE,89207,8-May-2023
JAGANNAIKPURE,89970,9-May-2023
JAGANNAIKPURE,86150,10-May-2023
JAGANNAIKPURE,74396,11-May-2023
JAGANNAIKPURE,62357,12-May-2023
JAGANNAIKPURE,89923,13-May-2023
JAGANNAIKPURE,85020,14-May-2023
JAGANNAIKPURE,71366,15-May-2023
JAGANNAIKPURE,81129,16-May-2023
JAGANNAIKPURE,81210,17-May-2023
JAGANNAIKPURE,71374,18-May-2023
JAGANNAIKPURE,75621,19-May-2023
JAGANNAIKPURE,58864,20-May-2023
JAGANNAIKPURE,91659,21-May-2023
JAGANNAIKPURE,80630,22-May-2023
JAGANNAIKPURE,64732,23-May-2023
JAGANNAIKPURE,67092,24-May-2023
JAGANNAIKPURE,66769,25-May-2023
JAGANNAIKPURE,85434,26-May-2023
JAGANNAIKPURE,67740,27-May-2023
JAGANNAIKPURE,84411,28-May-2023
JAGANNAIKPURE,69400,29-May-2023
JAGANNAIKPURE,67157,30-May-2023
JAGANNAIKPURE,69127,31-May-2023
JAGANNAIKPURE,102736,1-Jun-2023
JAGANNAIKPURE,87941,2-Jun-2023
JAGANNAIKPURE,80782,3-Jun-2023
JAGANNAIKPURE,100929,4-Jun-2023
JAGANNAIKPURE,59199,5-Jun-2023
JAGANNAIKPURE,56113,6-Jun-2023
JAGANNAIKPURE,68067,7-Jun-2023
JAGANNAIKPURE,75531,8-Jun-2023
JAGANNAIKPURE,61068,9-Jun-2023
JAGANNAIKPURE,57251,10-Jun-2023
JAGANNAIKPURE,70315,11-Jun-2023
JAGANNAIKPURE,63466,12-Jun-2023
JAGANNAIKPURE,59696,13-Jun-2023
JAGANNAIKPURE,53738,14-Jun-2023
JAGANNAIKPURE,54198,15-Jun-2023
JAGANNAIKPURE,59164,16-Jun-2023
JAGANNAIKPURE,72991,17-Jun-2023
JAGANNAIKPURE,48521,18-Jun-2023
JAGANNAIKPURE,55660,19-Jun-2023
JAGANNAIKPURE,44169,20-Jun-2023
JAGANNAIKPURE,50127,21-Jun-2023
JAGANNAIKPURE,71752,22-Jun-2023
JAGANNAIKPURE,54466,23-Jun-2023
JAGANNAIKPURE,41403,24-Jun-2023
JAGANNAIKPURE,62441,25-Jun-2023
JAGANNAIKPURE,66892,26-Jun-2023
JAGANNAIKPURE,54506,27-Jun-2023
JAGANNAIKPURE,39569,28-Jun-2023
JAGANNAIKPURE,48541,29-Jun-2023
JAGANNAIKPURE,56228,30-Jun-2023
JAGANNAIKPURE,54880,1-Jul-2023
JAGANNAIKPURE,76827,2-Jul-2023
JAGANNAIKPURE,65808,3-Jul-2023
JAGANNAIKPURE,67737,4-Jul-2023
JAGANNAIKPURE,61522,5-Jul-2023
JAGANNAIKPURE,66119,6-Jul-2023
JAGANNAIKPURE,71047,7-Jul-2023
JAGANNAIKPURE,67519,8-Jul-2023
JAGANNAIKPURE,67526,9-Jul-2023
JAGANNAIKPURE,60336,10-Jul-2023
JAGANNAIKPURE,43219,11-Jul-2023
JAGANNAIKPURE,49932,12-Jul-2023
JAGANNAIKPURE,43814,13-Jul-2023
JAGANNAIKPURE,56429,14-Jul-2023
JAGANNAIKPURE,43696,15-Jul-2023
JAGANNAIKPURE,64940,16-Jul-2023
JAGANNAIKPURE,48562,17-Jul-2023
JAGANNAIKPURE,41540,18-Jul-2023
JAGANNAIKPURE,53016,19-Jul-2023
JAGANNAIKPURE,69985,20-Jul-2023
JAGANNAIKPURE,50637,21-Jul-2023
JAGANNAIKPURE,43364,22-Jul-2023
JAGANNAIKPURE,56217,23-Jul-2023
JAGANNAIKPURE,45634,24-Jul-2023
JAGANNAIKPURE,45760,25-Jul-2023
JAGANNAIKPURE,54352,26-Jul-2023
JAGANNAIKPURE,50276,27-Jul-2023
JAGANNAIKPURE,59837,28-Jul-2023
JAGANNAIKPURE,51432,29-Jul-2023
JAGANNAIKPURE,69336,30-Jul-2023
JAGANNAIKPURE,56024,31-Jul-2023
JAGANNAIKPURE,59696,1-Aug-2023
JAGANNAIKPURE,63764,2-Aug-2023
JAGANNAIKPURE,68511,3-Aug-2023
JAGANNAIKPURE,59603,4-Aug-2023
JAGANNAIKPURE,54099,5-Aug-2023
JAGANNAIKPURE,85011,6-Aug-2023
JAGANNAIKPURE,54119,7-Aug-2023
JAGANNAIKPURE,73577,8-Aug-2023
JAGANNAIKPURE,61752,9-Aug-2023
JAGANNAIKPURE,72727,10-Aug-2023
JAGANNAIKPURE,47931,11-Aug-2023
JAGANNAIKPURE,42713,12-Aug-2023
JAGANNAIKPURE,75622,13-Aug-2023
JAGANNAIKPURE,57387,14-Aug-2023
JAGANNAIKPURE,58477,15-Aug-2023
JAGANNAIKPURE,54090,16-Aug-2023
JAGANNAIKPURE,71199,17-Aug-2023
JAGANNAIKPURE,50425,18-Aug-2023
JAGANNAIKPURE,38843,19-Aug-2023
JAGANNAIKPURE,66740,20-Aug-2023
JAGANNAIKPURE,60279,21-Aug-2023
JAGANNAIKPURE,57061,22-Aug-2023
JAGANNAIKPURE,70039,23-Aug-2023
JAGANNAIKPURE,126526,24-Aug-2023
JAGANNAIKPURE,32634,25-Aug-2023
JAGANNAIKPURE,42930,26-Aug-2023
JAGANNAIKPURE,53149,27-Aug-2023
JAGANNAIKPURE,58823,28-Aug-2023
JAGANNAIKPURE,56039,29-Aug-2023
JAGANNAIKPURE,72356,30-Aug-2023
JAGANNAIKPURE,53882,31-Aug-2023
JAGGAMPETA,126820,1-Apr-2023
JAGGAMPETA,154005,2-Apr-2023
JAGGAMPETA,143531,3-Apr-2023
JAGGAMPETA,147198,4-Apr-2023
JAGGAMPETA,177587,5-Apr-2023
JAGGAMPETA,167801,6-Apr-2023
JAGGAMPETA,148126,7-Apr-2023
JAGGAMPETA,159201,8-Apr-2023
JAGGAMPETA,173336,9-Apr-2023
JAGGAMPETA,159732,10-Apr-2023
JAGGAMPETA,163228,11-Apr-2023
JAGGAMPETA,157404,12-Apr-2023
JAGGAMPETA,158514,13-Apr-2023
JAGGAMPETA,170009,14-Apr-2023
JAGGAMPETA,136828,15-Apr-2023
JAGGAMPETA,150033,16-Apr-2023
JAGGAMPETA,150631,17-Apr-2023
JAGGAMPETA,112602,18-Apr-2023
JAGGAMPETA,131084,19-Apr-2023
JAGGAMPETA,150173,20-Apr-2023
JAGGAMPETA,139238,21-Apr-2023
JAGGAMPETA,130054,22-Apr-2023
JAGGAMPETA,166201,23-Apr-2023
JAGGAMPETA,162834,24-Apr-2023
JAGGAMPETA,120073,25-Apr-2023
JAGGAMPETA,119524,26-Apr-2023
JAGGAMPETA,130789,27-Apr-2023
JAGGAMPETA,119576,28-Apr-2023
JAGGAMPETA,170338,29-Apr-2023
JAGGAMPETA,169660,30-Apr-2023
JAGGAMPETA,179006,1-May-2023
JAGGAMPETA,173835,2-May-2023
JAGGAMPETA,114335,3-May-2023
JAGGAMPETA,195410,4-May-2023
JAGGAMPETA,168005,5-May-2023
